          1                   2                   3                   4                   5                   6                   7                   8                   9                   10                  11                  12                  
269       709485265711506     535081730636515     375584399382203     656922253106602     671266977765331     237203638114432     602215005783439     880482314574276     807136334314936     4688854844793       893866274510052     413915593964001     
270       148633404572297     398440719969984     793560833226810     778967669499564     186055424070601     660157867515784     601177126443159     42721505139720      913664603503834     939454839729498     163105311852379     515821147674772     
271       658116523107203     670457990998288     812815838039376     580469975404700     289842668301138     4296963611645       643866574274446     355408061010325     765108276191682     691412347156884     988978681246321     838335038907394     
272       633982913907545     440535031241965     903791002668259     503230630382991     58208766289173      78169389787402      921930654362769     640739683979435     334212361914839     271798805379889     131303249791164     659910978718054     
273       229307022159520     132874811904115     540376193790094     878731430400026     44067178343882      309585054904116     219258017608138     827883879592789     719338215442366     753737577661450     467300110019551     481176600511926     
274       182228833044687     439204308738034     817863494367940     392949877214858     279559551766176     223971483064709     884904499890550     44623969953853      33594130981310      658332266361339     370159979827886     852764854504870     
275       166353341383943     547643194630534     708416936915783     242636264914401     170470450351187     695289703233768     48822934525230      790825843342829     615624281305168     283710842151315     657561975713460     481528639220661     
276       149607942011650     395136980709036     43209808677791      281627346518584     677100882669117     700232195120973     812039929085011     51151609939036      112185753572694     535614972119776     873565048502832     272296600296149     
277       202748194995200     398272596253135     145946834473736     904771106227595     902418025908302     851815433773984     32592759688651      296426551303645     50603107576204      60217011900312      294876270086978     731195977323044     
278       954958946854871     751348899777235     233336429401150     702675518477787     351987969669526     559060036950749     415043053711318     272143109086626     55211194037728      677427597369835     272825772216005     969469294751369     
279       15909322901146      522350823704229     246701834434475     853055874177360     100159415923628     570332814165553     594666962673414     913453898019140     26220570549622      922883179997988     80891924741846      375623216912003     
280       957514392656833     490433543218214     170283572687318     378684316112314     793002442732234     530920795598455     196796083587746     605467489903428     955435626364528     466639210345926     186346643181511     238600864805465     
281       25693259677943      88679845863542      235057599989118     633021997654279     468432960602540     858886485834669     796091416242068     502217949094428     525214278284190     368810798674460     760009592659656     242705504810165     
282       971110691985046     250852382241181     275461800491348     31557811000569      687341519552351     446346391763611     210989006225480     736600712120437     756254258899811     917394011874567     909609109322649     18940380024306      
283       297596379162796     447559575221001     951606674563690     920033618771505     683078845668888     383381852987725     174414344094891     112124057482214     589818728328856     11574024653187      644623258191294     982653196874828     
284       525073554146346     637961258120822     346671636553896     469747415188877     421436464433768     595359137429415     613842165442413     884490000162742     738905895054230     929235272665726     517449788811708     802619723148364     
285       862339349140113     709445582058654     297322640487162     519903666229203     659342866778438     305040668612158     941056507726456     529551145823813     319417679946896     693417847118908     701595346827410     563485701463708     
286       896405007060008     992619816661609     404426803769570     766312346290277     633427495782176     101108679279695     661565284920026     5494916111551       848129985578896     821237203570008     45075154459739      388829634661982     
287       189011366400605     932194937897730     302238123557562     336217263478075     525146483620341     371939995507800     214899160267053     162868751145439     493647327781853     857737032716434     890251480972072     652528760557509     
288       660719896728478     92230404159352      757311326324417     625985494227704     191282258540703     222156089570456     913589886845706     262326790223098     114836163373566     110577779712117     672620087691182     993708165336466     
289       941230996642548     953540019289488     359744534320144     326902680914958     511906497834820     643226984469125     380197369811500     38870791492802      812272569905842     704999699231824     164873841576150     713766113239266     
290       975707149963506     162796496021843     124900446713508     311107537781513     748330514473214     776656450018441     34983249958618      682064788967162     666829493210429     551666879564175     502564980562348     102367882055758     
291       107936145082491     970455116816739     617182942289710     646078751785708     419827496839116     430034622327314     227345871628048     28197435912732      381783702130928     520628269805643     531819917598971     447289420662652     
292       178900049123035     597007068261207     355520098193779     433692198551946     737479681998364     621061906533404     906886631148532     499949707341187     718809245535932     313732436458388     624002914758568     692795095171823     
293       746551680580609     240227878896594     362938823680123     102887445182811     686468047436736     279075380443236     868988197520208     480695453864542     418628475675321     161415758917940     964568532763723     332956580788673     
294       49469473063427      70296091182593      68489217886660      236151730501007     955726056816656     478048301361804     582469086401835     278529572851968     55933653468216      319728458188694     569174624835248     921748927870616     
295       71285810678652      300041915067759     867162004616490     971782824126734     307907153423704     314742275303541     560786709563583     590492121995275     585000075582426     671066927867087     577672375612586     632491355398907     
296       489126030445808     813545010352163     457896740121047     698897717427663     342301520248637     827170077161358     1089630312525       287416660825287     298828424370947     523951271369532     937487847767849     932185520745288     
297       849893971345815     76710797490941      77616307600935      659450596422206     387034184972097     743161522628254     126862986402713     919946399027879     409563169228531     607800853093116     61561151387066      425920773983382     
298       997041446836556     354473740965953     904921290960843     326098015453920     26176879182531      144312046099153     214641752755084     6064838895789       586090120185168     760315177196468     658996977628520     300490335306801     
299       4393608189563       132011742398101     281696599098519     19822897369003      633546771570727     68266025785783      826819803711104     564530813741221     315622249356749     163863366751578     99399004251959      889028815986329     
300       542607921451615     158180472154963     613878228689471     570473021505866     565251493794148     532137006295216     387614894287941     368692952590820     147359300145960     494362199630354     608669256725548     17374779570131      
301       861348315068388     62147989470316      661858280235272     36335865612476      365512047319818     743955539459055     318076151018655     371361385981970     991529283848545     764688266509027     804352478462696     148055974980851     
302       909139115331038     701843777048845     200025395872199     264743480127400     421459277400480     835733783350748     261779273536739     21195300068329      107494136323951     300812174449723     32316338508558      959162396491915     
303       845350716927050     86482610597770      959986267586221     190659243529512     462200809829037     720663263837759     296524686368600     687250955447810     334257499911825     838865775069745     521933429465280     714469733036705     
304       878873005765639     616787622775000     665106319244370     449300175122395     314439461618450     887622724730056     428178615027862     554564189281341     37959922305044      679807937589094     297648653125752     306467414300944     
305       746182491475506     173772409453020     541300298088175     768655410307780     225662465686717     162854215270919     192407123913776     765436025301753     922406675592715     328461851055241     660648505864434     828096340612194     
306       117490262709527     651401413337483     868969002696125     627936569461617     115937768133866     201240643753593     567478772674803     791339168232280     373142393991164     538264127661513     597717758564032     807892055440823     
307       509022747814237     498696907286708     557047910011448     314700978124765     133966971712079     881961650374624     657666058036291     246561613995329     989160731669498     837817087261500     61549815238928      909255152416713     
308       168832595127622     284511404056404     21399095566871      292043842507782     946523497137124     461959473496528     685579754594385     199807451320674     543456487637564     242977641167033     891163920717178     642813331448858     
309       831111672084303     830559908175566     482681069211125     78238910264481      492433478835421     187050646563989     353741037393458     366939691238125     563316953483795     19485036460920      953334178101714     628685893471195     
310       928010928727882     818360064123457     807985771155942     171944661322290     748213878732796     724882531501653     956790569498971     719572305180896     187899430710832     607479046421678     180877025503702     118471961793354     
311       169485259359594     938169465584100     736009630145752     721280623936527     310935848613609     883552754465840     243739333517989     125365695768698     215496413252981     538793497228806     73546174333668      918972442928370     
312       883737436307890     327096014023        572304822968304     89449497283746      7706277061869       798011452930166     748271964675843     429894805953021     485307410057366     226350252735801     988031752741124     623981449265362     
313       387863506766220     640389584244537     8985844383032       917812284979393     615622055468811     842972480446064     390228141942466     16354470366407      219501517804620     919941092232975     427906540516554     257585647276244     
314       382570077656141     7356685420793       718280745380714     429677521238009     357573981706918     538046744136300     844756787498772     71021087190787      936872611489733     935995285538811     758982643127132     951303613330799     
315       271453652514095     106422000271507     449427142299605     79723791509570      648829422227830     209589864339772     371984608211648     710306392207807     277625358610843     488630044910111     923166118109906     46206713717547      
316       867883274952011     106795306460540     659617109145036     572144541637153     845977382629745     530445926133907     707606278882210     802948019178898     953103585478442     697628140649046     872115876537703     20928120752609      
317       741502715708433     367109676745156     753208592742221     831772482525950     101354110666535     843302550623366     345655948684299     910196711438070     814932695860639     516586131238870     963364648846326     88051039262197      
318       447873282254916     239608460979011     804739209073755     347368457485758     588302246019945     215341091560351     877158029551306     912123783149615     349599455022682     285234260292970     296760995980479     517843336887091     
319       709639148191861     346140855557250     29156553024372      779889224434623     582382606224398     716726160303070     750528166376207     629536547794285     21607023157759      9451475484681       710038987590073     878663903465577     
320       944331338570734     249620585780393     779817487660174     708339521772563     521804238948351     862668454954342     434425899582682     131494663265711     341013702079431     292950422418715     901097885986628     402179691956192     
321       174118699353760     387064927079599     567350931233588     590942767911156     454600375276693     471264857382206     400661297299477     62137445141443      384398427526486     666484840112274     874200801466761     561323762507294     
322       244597039368041     421038949395183     76117550734946      376994319237813     966702038361986     460504568082823     372938476376127     777544047659414     93290532133816      155093214200773     828601486588788     598156247762587     
323       640929483466138     640077649068137     251622572687340     393825630938193     182307775349453     942528271834712     443250852110356     742149769248195     969252807457136     225578379717801     35210387051783      75051781163305      
324       808612701286534     787553185403636     133455395164432     428309417526052     559392569411585     628342960383272     380308023239466     625929607708925     190045767128227     877622150349457     906135900247843     391490608978759     
325       853371153082124     269995153626243     564474357308774     423026185968467     626474862916559     806386814065899     72713369673655      729096947580231     164621299313093     605727954958510     627932876565747     354985772429593     
326       398118248803116     843982516743550     540981741838261     218925064442626     30130967144240      401540804084962     440281331261392     203015156548308     507031935993797     646814162230948     572596504765265     244789747808826     
327       115494693253900     740468639753491     68922378740257      496765155314940     642273414998852     321395024071979     606527166141833     794995011457525     508238764977599     69183810266360      738187223864894     108029203174189     
328       80281871492043      826102122812037     988430878926414     39870673610180      838161293565646     378806688265567     304784856858281     974571195392788     51479099777100      218546428353245     508222021769123     112290088705569     
329       360468259611937     182193065182677     251096189332907     564816933899894     395136621470447     718969769005847     406644349016975     420144740295800     367012333825363     779994497686214     864826733457573     267205278900926     
330       828905720734651     65437117319466      315473676054960     49143910249280      437342765716036     193064851897853     101012704979729     245721344260212     584797651828719     629077815654874     140239229148402     266393109251448     
331       214610491666935     610350651762681     300657648145846     872281371051535     84883693188506      489987291025440     476880664761347     480122529893036     994750597083567     70617352498033      657136299174512     936081343541763     
332       791040532866350     701553107722234     42039996126337      860024899691713     581377892641648     120771677737074     292411049428869     668972754160376     435132337726260     657218917881787     592994165433935     186177741746913     
333       654688659488063     111618601135495     527901772807138     338258604639108     871682104759346     139920749600564     16283537339822      852375934775340     695998092485592     519659916371323     513367115055944     507435588017561     
334       26147421915351      95824636646365      256023077745986     974030489404532     206907870183933     947195431159360     884415829585214     945322674462998     16476479038475      947529690973926     244620669866012     147595066154892     
335       785776500121489     597834174487006     408710583733552     954775053278698     94610937626292      630943756687895     210311436432247     128733134612071     152540942963029     20851649904231      973505651805821     920700112946050     
336       922563122709944     812232798122424     947512695275958     988621008921054     187953011481120     438656240123507     683644614534604     696645556484837     899538952739507     728718110470656     916214383676915     929461337993125     
337       492313638662576     814578359458146     919281050703663     157718517027080     667836908905482     707761914782477     154391147827573     80085064927598      46377255006024      398518461797033     652009898457649     136752277371339     
338       834011821107236     89437875706434      121244556131898     2919347375426       732421173081604     529646847772111     974315898257242     103563547597965     29327960262645      687246607789987     110502733870655     871569338626203     
339       131354553989664     731278974047041     591945242771019     248180712181560     631010817881301     652427272176050     502662847658139     131199232382408     574444916851440     73087992261173      514626959783717     12356092237627      
340       759783711399048     903856672367463     359652813511900     346290774436450     468206686775219     778184494923999     891408302234650     515055884031121     340404825254305     758045805162686     481053118265123     722036384569047     
341       925736254936569     452232334983711     719307213168542     233339479463713     314363016656440     618018259245305     726491356650637     481781602493100     219301547944782     50723540306942      68172805232965      878585422413218     
342       832707741694652     70688605670943      523551567949679     755891428245824     641467020845720     502087859863030     497180148599912     445883956839083     903991150383958     642410436676871     388843755280095     387447317935652     
343       259401901451375     241278913789349     260844091138730     225928456115026     562027333357407     485372983548026     607214638439428     798177105930035     683088158434961     500775404257102     805203410708337     246431199052058     
344       213022554340323     731865327958636     493079812962140     448443796989449     663727005523547     110150535413757     349289462719149     528938717937177     371648775784894     530090244864368     786655850372724     111724441739150     
345       522315259369045     40492575167555      855836044867498     259445307153954     124877919537632     916549940613963     526215034638185     668844061848565     401118435374985     738251788761986     119978107834734     846781292011555     
346       397357703467942     424523338333834     724406559282541     345795168062542     674027501179985     432619161679298     796915387375333     483338104081224     204971064576359     274569179993589     411976981393458     659659350765885     
347       479110303443808     540215546827819     199111102708357     902955044930764     680311597909595     426998830681939     273676654554545     332687672258902     237699956100786     238036411830216     798066962551845     779662423235997     
348       993903645674907     953827884066248     157286717127768     12701855565281      930120213941803     29287103999916      292684304254403     258802394359665     884360761586833     759943352890892     252720807848658     358563327904056     
349       604478853300955     208906533083687     370476149303796     132223671944544     828819862321750     510426850526909     348152537371234     973702735254537     921243134441288     960094480524142     587479750556083     184136226313708     
350       944908701418630     116332979892305     862272142682739     388063266230515     178101176556906     963702905298930     875972992554877     264361030481380     781649080620220     166207194252878     36734391341332      10180547113789      
351       490442724696275     646220421672725     684762943347509     840621169736465     949240677992457     275351003964395     93320056822956      789941059943123     241916546095861     378594512994862     681630444901582     85915699269957      
352       437947121825709     108411981373934     634198245091825     213267089643716     199623649319110     743411696743346     206681200231607     497069424087946     583596718673010     96803284158403      826820098167370     329467875129783     
353       772655799733286     983496940719655     141324149863652     935234462441559     217681444104059     116803431791233     302759793961179     320785944285145     201856488617968     934562455456311     699910931505971     300830853453986     
354       744066823231769     248344790102004     79303165764279      969800409215452     8522928737248       769330748601627     351523043120472     616283172607482     127068641305826     802916062975509     351772644050962     506571653756494     
355       442904624606932     606356113776415     876145471383728     375259180603877     300627277818537     765719729690330     726747774808087     6895143004631       687669633658799     730205598247320     489147918940102     386605908399116     
356       53000999509991      816695456085398     420429280811449     984862857453666     274471548259315     540766716968028     886325386704469     62934590744847      910739100436153     794713612172522     284127738682908     937296448296538     
357       87822756335572      830054382552668     487664119546764     122086572495211     586448864287180     169319079138621     51927138474524      920025047769472     750940318928294     573570048341801     265971278336195     159542068031436     
358       797986159691661     489039843411854     460326034013687     760957709143507     396553450930306     930120543516257     78560102789393      906163788300792     822909081427219     361690786225228     764926693159487     779710151302672     
359       655582717378821     760728495389824     515677733930255     579362103774344     186403587445964     208209305366685     14487041681448      831537293772439     225121627327194     161334496773295     584379746128379     177463098723454     
360       32336521110865      915108020240850     271995118199373     621156921311330     392817005851912     19761626749828      193340934691389     913674759870845     386746917702891     886370699026312     538556923335610     805293687518393     
361       557067272614362     900975055289402     231580606471465     489904750542274     154594685223924     601611586444180     26290253438000      679157970460453     418689033356811     901998788407072     990674789237280     562384248697525     
362       719801835090636     214238295836051     899534177337962     220451133423331     832304622065394     607371459246535     468766381755061     777058821228697     935785726509969     758582381916608     769158215991644     470075295480727     
363       110408938548909     547061558917100     908697417947086     144135100405717     149752924449423     468855430283900     243383375295299     693668252723825     105555743702246     361792764321607     586098491649972     359612281582339     
364       216648159632902     784709696286129     603643248591391     635176070128592     679546272156356     596313987320630     919916946036171     198857270949139     531289740817855     496225384990482     790853468034144     371775039230265     
365       811020404596244     194441899811138     365237117846463     802415891102225     750090233398560     723458985275948     715833922736786     452388814154133     621192036103998     658685827178532     548925307489018     382873152178577     
366       138662744207385     746889405108349     598590902094065     669643589340924     14890993323144      408111241489245     488646245797318     788886960011565     280342472933213     288967494000631     76420854424058      256307474561360     
367       881899318833891     475558748883135     668487477777630     471603485986636     142247355866573     597614254073293     78075179450552      1925544707314       197763436841664     143058008095303     474317060344117     972037934915296     
368       923556138134244     583258997969123     894564196354184     944478169984939     30656573589365      425710201075346     530066579537091     555578041644062     408387502360132     308133814998518     849727646281706     660564863175629     
369       12756550080579      260548821303759     87336436571481      591481276108031     808695704042412     121842488213244     666050702662697     433248859980821     362605210177515     347441952170693     403079959836331     505287054983173     
370       377159875883742     84823374808377      539010810303075     226748532615897     47146908163988      349953978067684     607713009533389     58416887465543      161902231002536     139539323478364     236798333095061     198021532698985     
371       167812521165910     298133553051166     428450507557360     683844003370002     666181811920815     546746060006410     419552063547060     441960407288849     893525589612973     216239313493360     541489000576735     104385063059068     
372       540223255522064     917129441747521     617153877305541     320643535127365     456032979550696     127100002407976     110798535484945     839593839205548     440476926182555     555822131409460     368907833815421     888413457830710     
373       101663333265395     470518722227802     558876318080960     748918794890509     802996576289729     81497500887237      816614624168607     618257058186322     670310349210072     51184688427333      758521757757695     362960603376086     
374       39268706621999      269468283766991     225851462349049     998143209231208     358439547382035     289457882747575     249305330262358     741594315386614     210427528891524     417353211714472     769037178358387     453714153187630     
375       933229178544434     762970713974303     104520425431104     269734081951325     25335019770381      676816549770113     509178889860961     935637465880394     471146759130228     711580451403082     346309026646791     64794576784700      
376       971591911272334     772172333010862     9978646072034       931869703910899     218588937704960     457042759244709     804132868056730     325310689295526     49914791635509      879273155872458     967452947778648     850762279143851     
377       360928659119569     21300602810044      59154244922030      696387356595022     710915189119892     499215585941632     509830520841946     745991697962957     495932021773731     601479838052863     355807764449701     279433700979509     
378       644205759561342     879986312511347     322653047855347     95260188083820      548921237363464     58479185785040      302700700646682     872898351177797     269721924695766     464972582687060     193195249227374     911919706017755     
379       67948234146380      798170385967154     779476727371714     245872926355917     869693163000959     73607057144472      861926759512170     433286475807556     684174623588473     815420827911140     91056783669427      59771114030986      
380       207912788503636     324165914384385     335479250828767     934657616892759     738835916958397     337877441525324     57395260717268      521560140896263     747995871295387     322125589221766     313235510072767     615966708906440     
381       39604807171889      669044747594768     619568992934358     479784738351375     103231029199571     336071817252561     730757097508740     652659606822296     391641977245997     376390060279490     958343834372054     563943668956340     
382       469359843864540     296294567057216     992885724578406     882527861109204     971433242851535     984959680450091     900879792758269     469011988493913     558827486878208     138016579102229     638464642528572     668270148310644     
383       150097572565911     929952113724727     648006046946708     779297537476176     738712868836460     751664169742284     464043904905516     183300136719948     732245881894895     653592733377913     208140801936895     335443633757565     
384       991306929877269     281961152954053     539776280542648     18284866476086      13858562967440      646531373668814     469364500697117     226002961760305     611622133035367     25492948138830      333122820828653     37795238667108      
385       427062920697347     168880802464281     232255520796027     770761974573999     679121986945274     882865460622207     153814976823630     411956011646232     581230083206922     233687112344684     343016346294676     285785933506919     
386       955372147598918     745166858863458     739832487231480     685798718130283     485503245541774     511890422591021     961794957909898     15292692374507      70604856647926      978782141580315     894843044633205     931249120871032     
387       724247309273050     477134874373358     888992456160505     867667195418051     34719315747934      376203436929918     876254800029580     750670659203191     374246937214047     943021501096402     504160538954966     799851927284212     
388       580892131472061     653444887654944     859807766104980     580510089852625     114440506081177     883762261735079     488629788870433     62124354745860      33590588730062      981063873238171     562223875825808     331075404922499     
389       540258367162873     966575966477963     597061191549562     626105155067018     76626034023968      245762576265988     407077126067461     431684936211564     406143683525395     66964898759883      789344759863995     737419772533654     
390       705441486122889     313028175200233     654752488728050     111148082080859     607825070502157     164004113449944     126577187160868     542779817095752     657958454311328     195258269789174     350928963205368     567440316439292     
391       5029878272238       76440381372620      915014078742732     213695009439340     233466618529329     658604192871132     925425355561234     610148940185408     575240969584438     423406537958800     220180806729652     16064651085490      
392       782515996320463     791415355548504     433183647456076     36370730986324      142012301537580     255618976112961     5582116688719       436234736774035     975956262157457     537076891791130     822832357590718     425515129423137     
393       926859646525936     365384613906279     289761466081484     444545484582061     530173668090215     157604072661813     186389219841752     81069476830478      441639896529507     463277685765792     76042865888163      29379405640733      
394       8296649096982       585099804126023     631882668663625     326581576575224     930301407927595     276606505468015     324061707056422     283957954061518     777837195722051     625909769409345     82186595836127      784176876571669     
395       824628518038052     183337522846656     295422544064115     287294943835411     616903153396632     298709449565650     50187556399091      73227731122901      569458856400791     502559897215213     309716842614890     980814857548865     
396       767336100692012     76919865327063      622029168338550     496452492803186     689892227721810     5905321507698       144537712765029     729977821676770     21100763779073      791777257450908     855495725609408     689944502801502     
397       997136898211790     153663612867939     47535146657260      181706012819526     234426632245915     228652767299989     729369706116517     346375756556835     512274040321863     710352212391590     474297863354357     779685598355346     
398       227653844405147     826876163294976     994609900639196     933791937985871     206844653079637     670118121674321     482280121835618     652205617677799     407552737685907     569405306204250     324237814505110     597978912111378     
399       919542286652259     300957441676566     206764942366296     940181344244465     37367228550645      981665620894270     338065410577957     481757969921443     219837853859383     157099621054047     460044355543521     284610177102742     
400       641999663522475     383885106121165     607364348743128     591463491012199     663365302613402     256149524023588     236767809608223     382594255636581     230461437586870     625603734719613     674174934559211     746255070797428     
401       105321077655732     650749296481960     347630978062515     809617397344        507255063371687     619173035137820     450863755840878     326886513320697     438550344912667     925833397947559     574062295992051     693874553846355     
402       268161645550769     817370706668961     717737350184259     903006543289284     485800963526734     971829514691753     185451804174199     103040814426548     919893910970624     983197142785361     842825393121917     442523704990146     
403       763844000695820     766266453103754     27994267178024      682893258805764     861695147023727     492171767101094     324255486957247     370413008894554     319038248460002     723173853029875     75822451638952      419128889020599     
404       805510350065385     374176183406527     66842694336086      73851944140934      965514938931381     301027640631276     263972218648708     377442162155931     284335252591507     187559246572518     259850629162762     150772224648404     
405       104253893348920     189863287939992     927064213806753     996384165953060     759688175635196     597097376864898     830077343627690     481798838978471     363779644085181     860131864869079     687559379262571     540292484665996     
406       469759306534067     646502108716626     87772672865872      314457651910512     246680201412389     543383271693941     696360350290396     795619767257830     499318043780611     129060767533360     432499840981550     196361070001777     
407       219062671829283     3606300902040       332399229516875     809220028409129     676267784735547     129771635350162     333538060411817     691394004777119     813524467411405     743471867415650     323727149513638     749182922413651     
408       922707983834817     282888622461706     526181369240133     461451144530355     759305685435054     552219825558052     580232911572199     849790248862676     234819013704097     47879396332320      46072999954155      715660531849428     
409       320323311693516     638600956150542     246642877416189     587141879932830     586190227858544     149065035139106     287838915931541     512283013614000     22264913792079      649699790106822     310353782054671     704497338955501     
410       857543951236973     592074987529066     542899913687489     477596035744249     822439444617025     258549625812933     263971396872763     855033553403925     301122112601321     59538060498771      426623306218604     736287616847382     
411       259847407808454     325289879396550     780868069736226     552454079670498     926835218571553     528712369655837     259902005586506     465442081317980     298062938082858     919762527426070     615572262438338     656687488128882     
412       878063064643675     988951262270477     521882859526900     175317363767042     637567240375673     813376884811530     677080358494816     264849332914980     825928150544983     171725353602799     243015411423369     891096255788942     
413       188268428561614     123236723042027     931950001936072     587245281771395     18938848540369      718534523072661     519827029390304     629484584245762     136396303002263     88047329607467      844716755017170     491080018832485     
414       759194078155981     735877250489364     147112833210806     154802376317611     184341446811890     500819811457185     76754657832519      562734556207801     814580591067854     304543491311136     882797505292537     341777866015679     
415       31690268422907      156617863492486     416766284986154     445453104589578     26741682461823      893981429781499     55846199189287      541156926488418     861088493839926     671595478260870     928256206818384     962708774870123     
416       642339514743807     434647976777285     280293586326246     537621885102014     934998736028325     950716748226342     258729060714912     393312046007035     552942272749435     204444098607020     562634191120687     124945196024395     
417       566871345889733     832243385859520     598100719041171     461900653075655     484467873875813     462355932897301     439927978900694     420462950804047     18530849248082      974809695791701     302986381883799     208613052295904     
418       376410169040521     359910201545262     36475820226275      834109874781430     794785764250197     287598063960069     284289832110991     137122840612441     507821972728463     39560628848571      770147044669631     154971016171142     
419       212549166891489     76238971309386      63687439364860      996172313357311     456835883255868     926367171170720     678768171157707     292178586317345     713645419539951     491791574632263     507220690171857     807605057972292     
420       792157047375750     556925988815248     322883182288054     972244300884375     494209766708038     496328703118825     949579598092830     7324205861408       697748276188741     640933321465691     612585547046658     67367506795815      
421       145444334681131     273930950292052     98379432006344      745929626697963     425714526784648     877330171738593     773955315359719     932701292075282     893455702486267     405016730776124     686576731663260     490603687102309     
422       489142961248205     132055547255011     170045456224128     199957753038690     891772263359499     213238711882534     636139372506785     609258931825489     701185269351720     57082901283166      83906358091128      598418577080303     
423       12846734028016      699655149313962     371164427602346     36330199690528      874285245657588     114402164320384     753581716616092     891845801980586     937290443258788     630337364588787     714108037247762     365020808215366     
424       186612838200170     485905421612924     39762582859616      188604877142542     633150736372396     124316401471085     746816857563853     420825419460992     10893762666612      214582011063530     298379670927837     688559222509662     
425       485230971719313     182717068097453     709241244292614     577547771074836     292280020515778     574103439846954     586031567627480     400181943832281     819740584036195     629709784719931     233192145087778     856907288403242     
426       838226238474219     101215436975118     641341718869614     628272714312722     291679048708951     466372763827536     773056562651355     553934564034774     34268619889003      394561540503228     317444836380743     900638567677145     
427       141057827542492     201585125660922     174061686087012     364775386647380     245500798171889     374039249040625     392488865782006     596259841991335     516160804814946     796107901416997     282019035138839     951495591651926     
428       732217255194762     134746875991979     62152880481743      636558373030946     704348215870230     754615400717129     605290513782850     506279314826167     653330667039017     879037062889730     250564479874119     900046923937125     
429       691067224916511     323789830208610     406660013638355     891293566814714     774612098316582     455602650858403     247433626374713     587210040232593     754127508398750     780077342276260     123545519869794     6537920065521       
430       34493585292013      950545097551288     463063462846239     253518953935482     822653738505045     706028623803665     290202906378381     132822553341747     279997694946335     702482893943231     668144458528271     41933161303992      
431       488857774751196     532131028485274     202675096763006     286360051581210     806189839544080     929507994286008     19333577390589      761598221184608     603051456992985     420672806046047     278391483672568     870892306438764     
432       971390438766099     247686462248980     869550020499253     125420050826251     253771699712411     820465883178609     347310323260352     651143845758302     888780843672473     643856187766320     247569086098596     444401137275768     
433       112452266899319     437276815896634     597940771166768     528574244174550     800500060268869     39848461044967      141796609944905     351090517040857     643234463705927     78309915508014      568767906015903     442541089968876     
434       743214030987043     669088114081952     23014514077904      820766541224761     629709092753898     966188672248415     411535297137550     312597065246484     786063567442112     380750590307526     51348677438269      330599290254737     
435       638541732798050     547696163257168     899426537675147     299776160328653     231502335670831     887968371587657     153069197250178     274251251696201     491141750930469     437689785966107     823166051051648     939673166516821     
436       594183318787030     609054885262224     452946662725379     787679129734630     381077380477707     638774153658836     829009084504001     149531588118686     403461002128935     406952034246040     36946410036101      712841549468433     
437       498623014113737     863134897117267     58027118470409      437013136028181     453202187200545     10955087766791      739199789278935     334346342383382     877440220343728     273786914571078     267171453575907     938907082351888     
438       567853091435129     380696569125886     106270270385141     550540165607783     500560057550157     977258717160878     98871207415554      833034217721730     708183218683723     231351795676624     302190565688661     530956409397585     
439       426504824832103     748955866521536     998425293081106     986114487668228     540572004602701     385528896013055     820633267815651     233576527458664     826491779540689     737898211521544     662304879228117     21803959976610      
440       76240366114388      156697640861099     866327537339766     689781294344014     345145813490665     399659422201410     227112382078996     69241893824573      10671405587987      879400155600430     625757849043359     820391260792703     
441       290587362871275     58124759771154      615206181387481     970136806493501     291430736606219     510288582469225     106942240916798     494727676044204     95558046732229      772488246021569     712340958637486     287496770278366     
442       561335485987747     339707622363113     26945457539381      95966742464308      703528886748642     551630787486733     662776297432991     122152220128711     543284709465320     35833856741076      275835308873298     867379798747616     
443       633333834988252     817176598047923     322523313097826     898092339318151     934078480452266     958893488315200     954576153195821     402621862616385     856217591152821     554316774973129     996084818264204     860210952026187     
444       930775928272264     377548292220497     463776770167042     58444034969487      594175163119816     855401583779231     814564644660113     91215119794869      264356669553222     588174902653768     300446988586814     550632817889338     
445       977769179933076     972604959571788     99018133904078      123319027756594     593091179654094     476705952272267     623253160149634     720548359283130     775547484594331     246189264679505     501265863613556     457239040995440     
446       93597452409408      605318985332387     570988573281809     630726112642653     738731295129140     877815665151269     328269422129360     342343566344399     637921111251040     398386864765628     132323232524818     850024583482917     
447       661735282682999     338236827312889     325875768318170     370104975609520     372643810885896     389878454970832     277368724352498     566305319767599     725060030004218     806779996931483     897560002543580     347779004306074     
448       602773296712539     927983794307852     450492886155000     319572954157485     453270922336083     49163467530649      434377424503117     654512716573823     894647717738643     301836301309794     237942263006757     238461759824932     
